"Name","Sex","Count","Rank","Percent","Year"
"Anna","F",5233,2,2.74875641490306,1890
"Mary","F",12078,1,6.34425377015081,1890
"Oscar","M",628,29,0.565643464476149,1890
"Joe","M",682,28,0.614281596771869,1890
"Carl","M",693,27,0.624189364461738,1890
"David","M",731,26,0.658416198299467,1890
"Richard","M",743,25,0.66922467214296,1890
"Earl","M",744,24,0.670125378296584,1890
"Willie","M",758,23,0.682735264447327,1890
"Ernest","M",774,22,0.697146562905318,1890
"Charlie","M",797,21,0.71786280443868,1890
"Samuel","M",815,20,0.73407551520392,1890
"Louis","M",860,19,0.77460729211702,1890
"Roy","M",941,18,0.8475644905606,1890
"Clarence","M",1018,17,0.916918864389681,1890
"Albert","M",1417,16,1.27630061968583,1890
"Fred","M",1506,15,1.35646346735841,1890
"Arthur","M",1610,14,1.45013690733535,1890
"Walter","M",1905,13,1.71584522265456,1890
"Thomas","M",2200,12,1.98155353797377,1890
"Edward","M",2282,11,2.05541144257098,1890
"Harry","M",2345,10,2.11215593024932,1890
"Henry","M",2349,9,2.11575875486381,1890
"Robert","M",2541,8,2.28869433635971,1890
"Joseph","M",2670,7,2.40488543017726,1890
"Frank","M",3078,6,2.77237354085603,1890
"Charles","M",4061,5,3.65776768986886,1890
"George","M",4458,4,4.01534803285776,1890
"James","M",5097,3,4.59089926502378,1890
"William","M",7494,2,6.74989191526157,1890
"John","M",8502,1,7.657803718115,1890
"Edith","F",1509,29,0.813556032391283,1891
"Marie","F",1596,28,0.86046085334426,1891
"Pearl","F",1605,27,0.865313076201464,1891
"Gertrude","F",1645,26,0.886878511122373,1891
"Nellie","F",1647,25,0.887956782868419,1891
"Sarah","F",1669,24,0.899817772074918,1891
"Ella","F",1685,23,0.908443946043282,1891
"Rose","F",1696,22,0.914374440646532,1891
"Martha","F",1744,21,0.940252962551622,1891
"Lillian","F",1812,20,0.976914201917167,1891
"Ruth","F",1857,19,1.00117531620319,1891
"Edna","F",1963,18,1.0583237187436,1891
"Ida","F",2002,17,1.07935001779148,1891
"Alice","F",2015,16,1.08635878414078,1891
"Mabel","F",2029,15,1.0939066863631,1891
"Grace","F",2088,14,1.12571570287144,1891
"Annie","F",2096,13,1.13002878985562,1891
"Bessie","F",2323,12,1.25241263303178,1891
"Clara","F",2360,11,1.27236066033362,1891
"Bertha","F",2372,10,1.27883029080989,1891
"Helen","F",2417,9,1.30309140509591,1891
"Minnie","F",2428,8,1.30902189969916,1891
"Ethel","F",2689,7,1.44973636255809,1891
"Florence","F",2716,6,1.46429303112971,1891
"Emma","F",2884,5,1.55486785779752,1891
"Elizabeth","F",3059,4,1.6492166355765,1891
"Margaret","F",3065,3,1.65245145081463,1891
"Anna","F",5099,2,2.74905381654284,1891
"Mary","F",11704,1,6.31004625785791,1891
"Joe","M",584,29,0.577126424286745,1891
"Ralph","M",587,28,0.580091114822464,1891
"Richard","M",609,27,0.601832178751075,1891
"David","M",673,26,0.665078910179759,1891
"Earl","M",674,25,0.666067140358332,1891
"Carl","M",675,24,0.667055370536905,1891
"Charlie","M",707,23,0.698678736251248,1891
"Ernest","M",715,22,0.706584577679833,1891
"Willie","M",739,21,0.73030210196559,1891
"Samuel","M",753,20,0.744137324465615,1891
"Louis","M",786,19,0.77674892035853,1891
"Roy","M",838,18,0.828136889644336,1891
"Clarence","M",1007,17,0.995147789823206,1891
"Albert","M",1207,16,1.19279382553784,1891
"Fred","M",1362,15,1.34596950321669,1891
"Arthur","M",1514,14,1.49618049035981,1891
"Walter","M",1668,13,1.64836793786009,1891
"Thomas","M",1982,12,1.95867221393207,1891
"Edward","M",1989,11,1.96558982518208,1891
"Henry","M",2049,10,2.02488363589647,1891
"Harry","M",2132,9,2.10690674071805,1891
"Robert","M",2240,8,2.21363560000395,1891
"Joseph","M",2572,7,2.54172801929025,1891
"Frank","M",2652,6,2.62078643357611,1891
"Charles","M",3640,5,3.59715785000642,1891
"George","M",3931,4,3.88473283197122,1891
"James","M",4516,3,4.46284748643654,1891
"William","M",6763,2,6.68340069769051,1891
"John","M",7680,1,7.58960777144212,1891
"Laura","F",1744,29,0.821328159217101,1892
"Sarah","F",1798,28,0.846759191669924,1892
"Ella","F",1808,27,0.851468642124151,1892
"Pearl","F",1831,26,0.862300378168871,1892
"Hazel","F",1897,25,0.893382751166766,1892
"Martha","F",1915,24,0.901859761984374,1892
"Gertrude","F",1924,23,0.906098267393178,1892
"Rose","F",2023,22,0.95272182689002,1892
"Marie","F",2066,21,0.972972463843194,1892
"Lillian","F",2154,20,1.01441562784039,1892
"Mabel","F",2170,19,1.02195074856715,1892
"Edna","F",2218,18,1.04455611074744,1892
"Ida","F",2259,17,1.06386485760977,1892
"Grace","F",2299,16,1.08270265942667,1892
"Annie","F",2348,15,1.10577896665238,1892
"Alice","F",2373,14,1.11755259278795,1892
"Bessie","F",2541,13,1.19667136041895,1892
"Minnie","F",2609,12,1.22869562350769,1892
"Bertha","F",2617,11,1.23246318387107,1892
"Clara","F",2661,10,1.25318476586967,1892
"Helen","F",2936,9,1.3826946533609,1892
"Ethel","F",3035,8,1.42931821285774,1892
"Emma","F",3128,7,1.47311610208205,1892
"Florence","F",3154,6,1.48536067326304,1892
"Ruth","F",3290,5,1.54940919944052,1892
"Margaret","F",3435,4,1.6176962310268,1892
"Elizabeth","F",3461,3,1.62994080220779,1892
"Anna","F",5542,2,2.60997744173232,1892
"Mary","F",13172,1,6.20328813830714,1892
"Paul","M",747,29,0.612119473921416,1892
"Charlie","M",761,28,0.6235915925759,1892
"Richard","M",802,27,0.657188511492605,1892
"Ernest","M",805,26,0.659646822632851,1892
"Carl","M",808,25,0.662105133773098,1892
"David","M",813,24,0.666202319006842,1892
"Joe","M",819,23,0.671118941287336,1892
"Louis","M",865,22,0.708813045437784,1892
"Earl","M",888,21,0.727660097513009,1892
"Samuel","M",902,20,0.739132216167493,1892
"Willie","M",948,19,0.776826320317942,1892
"Roy","M",1048,18,0.85877002499283,1892
"Clarence","M",1276,17,1.04560167165158,1892
"Albert","M",1500,16,1.22915557012333,1892
"Fred","M",1628,15,1.33404351210718,1892
"Arthur","M",1768,14,1.44876469865203,1892
"Walter","M",2229,13,1.82652517720326,1892
"Thomas","M",2413,12,1.97730159380506,1892
"Edward","M",2416,11,1.9797599049453,1892
"Henry","M",2452,10,2.00925963862826,1892
"Harry","M",2460,9,2.01581513500225,1892
"Robert","M",2710,8,2.22067439668947,1892
"Joseph","M",3064,7,2.51075511123858,1892
"Frank","M",3150,6,2.58122669725898,1892
"Charles","M",4319,5,3.53914860490843,1892
"George","M",4760,4,3.90052034252469,1892
"James","M",5398,3,4.42332117835047,1892
"William","M",7782,2,6.37685909779981,1892
"John","M",9039,1,7.40689146556316,1892
"Myrtle","F",1759,29,0.826190084779596,1893
"Ella","F",1760,28,0.826659777835185,1893
"Nellie","F",1770,27,0.831356708391066,1893
"Pearl","F",1796,26,0.843568727836359,1893
"Martha","F",1805,25,0.847795965336652,1893
"Gertrude","F",1811,24,0.850614123670182,1893
"Rose","F",2012,23,0.945022427843404,1893
"Hazel","F",2052,22,0.963810150066931,1893
"Mabel","F",2191,21,1.02909748479369,1893
"Lillian","F",2193,20,1.03003687090486,1893
"Marie","F",2212,19,1.03896103896104,1893
"Ida","F",2247,18,1.05540029590663,1893
"Annie","F",2251,17,1.05727906812898,1893
"Grace","F",2308,16,1.0840515722975,1893
"Bessie","F",2352,15,1.10471806674338,1893
"Edna","F",2378,14,1.11693008618868,1893
"Alice","F",2434,13,1.14323289730161,1893
"Minnie","F",2510,12,1.17892956952631,1893
"Clara","F",2532,11,1.18926281674925,1893
"Bertha","F",2623,10,1.23200488480778,1893
"Emma","F",2968,9,1.3940489889857,1893
"Ethel","F",3119,8,1.46497264037951,1893
"Florence","F",3231,7,1.51757826260539,1893
"Helen","F",3249,6,1.52603273760597,1893
"Elizabeth","F",3360,5,1.57816866677626,1893
"Margaret","F",3565,4,1.67445574317184,1893
"Ruth","F",3658,3,1.71813719734154,1893
"Anna","F",5695,2,2.67490195157465,1893
"Mary","F",12784,1,6.00455602263921,1893
"Raymond","M",703,29,0.625901458359301,1893
"Joe","M",721,28,0.641927384746879,1893
"David","M",724,27,0.644598372478142,1893
"Richard","M",732,26,0.651721006428177,1893
"Paul","M",743,25,0.661514628109475,1893
"Carl","M",786,24,0.699798785590911,1893
"Ernest","M",796,23,0.708702078028455,1893
"Louis","M",816,22,0.726508662903542,1893
"Earl","M",819,21,0.729179650634805,1893
"Samuel","M",851,20,0.757670186434944,1893
"Willie","M",882,19,0.785270392991328,1893
"Roy","M",919,18,0.818212575010239,1893
"Clarence","M",1169,17,1.04079488594882,1893
"Albert","M",1353,16,1.20461546679962,1893
"Fred","M",1493,15,1.32926156092523,1893
"Arthur","M",1635,14,1.45568831353835,1893
"Walter","M",2004,13,1.7842198044837,1893
"Thomas","M",2157,12,1.92044017877811,1893
"Henry","M",2162,11,1.92489182499688,1893
"Harry","M",2245,10,1.99878915222849,1893
"Edward","M",2309,9,2.05577022382877,1893
"Robert","M",2563,8,2.28191385174237,1893
"Frank","M",2917,7,2.59709040403141,1893
"Joseph","M",2997,6,2.66831674353176,1893
"Charles","M",3723,5,3.31469577449741,1893
"George","M",4320,4,3.84622233301875,1893
"James","M",5030,3,4.47835609608433,1893
"William","M",7223,2,6.4308481276376,1893
"John","M",8049,1,7.16626008297869,1893
"Frances","F",1776,29,0.796691219350266,1894
"Pearl","F",1789,28,0.802522855527943,1894
"Myrtle","F",1818,27,0.815531890078144,1894
"Edith","F",1820,26,0.81642906487471,1894
"Gertrude","F",1908,25,0.855904755923597,1894
"Martha","F",1968,24,0.882819999820565,1894
"Hazel","F",2103,23,0.943379298588744,1894
"Rose","F",2126,22,0.953696808749249,1894
"Ida","F",2195,21,0.984649339230762,1894
"Mabel","F",2221,20,0.996312611586115,1894
"Grace","F",2361,19,1.05911484734571,1894
"Annie","F",2393,18,1.07346964409076,1894
"Alice","F",2414,17,1.0828899794547,1894
"Lillian","F",2441,16,1.09500183920833,1894
"Edna","F",2458,15,1.10262782497914,1894
"Bertha","F",2496,14,1.11967414611389,1894
"Bessie","F",2520,13,1.13044024367267,1894
"Minnie","F",2592,12,1.16273853634904,1894
"Clara","F",2603,11,1.16767299773015,1894
"Marie","F",2649,10,1.18830801805116,1894
"Emma","F",2937,9,1.31750118875661,1894
"Florence","F",3233,8,1.45028305864832,1894
"Ethel","F",3287,7,1.47450677815559,1894
"Ruth","F",3372,6,1.51263670700963,1894
"Elizabeth","F",3425,5,1.53641183911862,1894
"Helen","F",3676,4,1.6490072760876,1894
"Margaret","F",3700,3,1.65977337364639,1894
"Anna","F",5565,2,2.49638887144382,1894
"Mary","F",13151,1,5.8993728748172,1894
"David","M",729,29,0.629707691244558,1894
"Joe","M",741,28,0.640073249948172,1894
"Raymond","M",767,27,0.662531960472669,1894
"Samuel","M",776,26,0.67030612950038,1894
"Richard","M",808,25,0.697947619376684,1894
"Ernest","M",821,24,0.709176974638933,1894
"Paul","M",824,23,0.711768364314837,1894
"Carl","M",861,22,0.743728836984313,1894
"Louis","M",869,21,0.75063920945339,1894
"Earl","M",896,20,0.773961716536521,1894
"Willie","M",986,19,0.851703406813627,1894
"Roy","M",1018,18,0.879344896689932,1894
"Clarence","M",1185,17,1.02359892198189,1894
"Albert","M",1447,16,1.24991362034414,1894
"Fred","M",1475,15,1.2740999239859,1894
"Arthur","M",1712,14,1.47881970838228,1894
"Walter","M",2010,13,1.73623108285537,1894
"Thomas","M",2170,12,1.87443853223689,1894
"Edward","M",2179,11,1.8822127012646,1894
"Harry","M",2189,10,1.89085066685094,1894
"Henry","M",2278,9,1.96772856056941,1894
"Robert","M",2497,8,2.15690000691037,1894
"Frank","M",2863,7,2.4730495473706,1894
"Joseph","M",2977,6,2.57152235505494,1894
"Charles","M",3788,5,3.27206136410752,1894
"George","M",4365,4,3.77047197843964,1894
"James","M",5110,3,4.41400041462235,1894
"William","M",7274,2,6.28325616750743,1894
"John","M",8237,1,7.11509225347246,1894
"Frances","F",1833,29,0.784583973598942,1895
"Myrtle","F",1938,28,0.82952740907515,1895
"Edith","F",1940,27,0.830383474512792,1895
"Pearl","F",1958,26,0.83808806345157,1895
"Martha","F",2096,25,0.897156578648872,1895
"Gertrude","F",2129,24,0.911281658369966,1895
"Ida","F",2170,23,0.928830999841628,1895
"Hazel","F",2252,22,0.963929682784952,1895
"Rose","F",2262,21,0.968210009973162,1895
"Mabel","F",2359,20,1.0097291836988,1895
"Annie","F",2390,19,1.02299819798225,1895
"Grace","F",2448,18,1.04782409567387,1895
"Alice","F",2457,17,1.05167639014326,1895
"Lillian","F",2495,16,1.06794163345846,1895
"Bessie","F",2542,15,1.08805917124305,1895
"Edna","F",2560,14,1.09576376018183,1895
"Minnie","F",2567,13,1.09875998921358,1895
"Clara","F",2613,12,1.11844949427934,1895
"Bertha","F",2626,11,1.12401391962402,1895
"Emma","F",2952,10,1.26355258595967,1895
"Marie","F",3011,9,1.28880651637011,1895
"Ethel","F",3391,8,1.4514589495221,1895
"Florence","F",3471,7,1.48570156702778,1895
"Ruth","F",3551,6,1.51994418453347,1895
"Elizabeth","F",3603,5,1.54220188591216,1895
"Margaret","F",3931,4,1.68259661768546,1895
"Helen","F",4023,3,1.72197562781699,1895
"Anna","F",5950,2,2.54679467698511,1895
"Mary","F",13447,1,5.75575596998635,1895
"Harold","M",753,29,0.641435179269633,1895
"Joe","M",763,28,0.649953574744661,1895
"Charlie","M",767,27,0.653360932934672,1895
"Raymond","M",806,26,0.686582675287283,1895
"Samuel","M",814,25,0.693397391667306,1895
"Ernest","M",834,24,0.710434182617362,1895
"Carl","M",851,22,0.72491545492491,1895
"Earl","M",851,23,0.72491545492491,1895
"Louis","M",913,21,0.777729506870086,1895
"Paul","M",933,20,0.794766297820143,1895
"Roy","M",1028,19,0.875691054832912,1895
"Willie","M",1071,18,0.912320155375533,1895
"Clarence","M",1326,17,1.12953923998876,1895
"Albert","M",1391,16,1.18490881057644,1895
"Fred","M",1483,15,1.2632780489467,1895
"Arthur","M",1666,14,1.41916468613972,1895
"Walter","M",2015,13,1.71645668821821,1895
"Harry","M",2128,12,1.81271455708603,1895
"Thomas","M",2153,11,1.8340105457736,1895
"Edward","M",2203,10,1.87660252314874,1895
"Henry","M",2221,9,1.89193563500379,1895
"Robert","M",2635,8,2.24459720766996,1895
"Joseph","M",2992,7,2.54870392612847,1895
"Frank","M",3012,6,2.56574071707853,1895
"Charles","M",3633,5,3.09473307607779,1895
"George","M",4289,4,3.65353981923965,1895
"James","M",5335,3,4.54456398592761,1895
"William","M",7277,2,6.19883638717811,1895
"John","M",8320,1,7.08730503522357,1895
"Edith","F",1932,29,0.812044485915315,1896
"Esther","F",1964,27,0.825494498104389,1896
"Frances","F",1964,28,0.825494498104389,1896
"Martha","F",2022,26,0.849872645197085,1896
"Pearl","F",2101,25,0.88307736278886,1896
"Ida","F",2159,24,0.907455509881556,1896
"Gertrude","F",2221,23,0.933514908497886,1896
"Hazel","F",2226,22,0.935616472902429,1896
"Mabel","F",2283,21,0.959574307114216,1896
"Rose","F",2341,20,0.983952454206912,1896
"Annie","F",2358,19,0.991097773182357,1896
"Bessie","F",2435,18,1.02346186501232,1896
"Grace","F",2485,17,1.04447750905774,1896
"Minnie","F",2530,16,1.06339158869863,1896
"Bertha","F",2565,15,1.07810253953043,1896
"Clara","F",2582,14,1.08524785850587,1896
"Edna","F",2604,13,1.09449474188586,1896
"Alice","F",2651,12,1.11424944728856,1896
"Lillian","F",2702,11,1.1356854042149,1896
"Emma","F",2872,10,1.20713859396935,1896
"Marie","F",3087,9,1.29750586336469,1896
"Florence","F",3323,8,1.39669970325911,1896
"Elizabeth","F",3471,7,1.45890600963357,1896
"Ethel","F",3502,6,1.47193570894174,1896
"Ruth","F",3905,5,1.64132179994788,1896
"Margaret","F",4050,4,1.70226716767962,1896
"Helen","F",4392,3,1.84601417295034,1896
"Anna","F",5860,2,2.46303348212409,1896
"Mary","F",13811,1,5.80494119822796,1896
"Ernest","M",764,29,0.638977635782748,1896
"David","M",765,28,0.639813993944767,1896
"Joe","M",767,27,0.641486710268806,1896
"Richard","M",834,26,0.697522707124099,1896
"Carl","M",852,25,0.712577154040446,1896
"Raymond","M",859,24,0.718431661174581,1896
"Harold","M",862,23,0.720940735660639,1896
"Louis","M",871,22,0.728467959118813,1896
"Earl","M",892,21,0.746031480521218,1896
"Paul","M",964,20,0.806249268186608,1896
"Roy","M",1027,19,0.858939832393824,1896
"Willie","M",1092,18,0.913303112925079,1896
"Clarence","M",1254,17,1.04879313517221,1896
"Fred","M",1393,16,1.16504691969289,1896
"Albert","M",1434,15,1.19933760433568,1896
"Arthur","M",1821,14,1.52300821303715,1896
"Walter","M",2017,13,1.68693441279293,1896
"Thomas","M",2088,12,1.7463158422963,1896
"Harry","M",2091,11,1.74882491678236,1896
"Henry","M",2183,10,1.82576986768814,1896
"Edward","M",2296,9,1.92027833999632,1896
"Robert","M",2719,8,2.27405784253048,1896
"Frank","M",2845,7,2.37943897094492,1896
"Joseph","M",3051,6,2.55172875232089,1896
"Charles","M",3639,5,3.04350735158824,1896
"George","M",4286,4,3.58463108241473,1896
"James","M",5206,3,4.35408059147249,1896
"William","M",7747,2,6.47926668116354,1896
"John","M",8138,1,6.80628272251309,1896
"Myrtle","F",1833,29,0.78266438941076,1897
"Esther","F",1911,28,0.81596925704526,1897
"Frances","F",1975,27,0.843296327924851,1897
"Martha","F",1990,26,0.849701110162254,1897
"Pearl","F",2076,25,0.886421861656704,1897
"Ida","F",2108,24,0.900085397096499,1897
"Gertrude","F",2135,23,0.911614005123826,1897
"Mabel","F",2222,22,0.948761742100769,1897
"Minnie","F",2284,21,0.975234842015371,1897
"Annie","F",2307,20,0.985055508112724,1897
"Rose","F",2316,19,0.988898377455167,1897
"Hazel","F",2339,18,0.998719043552519,1897
"Bessie","F",2407,17,1.02775405636208,1897
"Alice","F",2431,16,1.03800170794193,1897
"Clara","F",2454,15,1.04782237403928,1897
"Grace","F",2458,14,1.04953031596926,1897
"Bertha","F",2502,13,1.06831767719898,1897
"Edna","F",2567,12,1.09607173356106,1897
"Lillian","F",2683,11,1.14560204953032,1897
"Emma","F",2698,10,1.15200683176772,1897
"Marie","F",3078,9,1.31426131511529,1897
"Ethel","F",3182,8,1.35866780529462,1897
"Florence","F",3369,7,1.43851409052092,1897
"Elizabeth","F",3442,6,1.46968403074295,1897
"Ruth","F",3878,5,1.65584970111016,1897
"Margaret","F",4146,4,1.77028181041845,1897
"Helen","F",4519,3,1.92954739538856,1897
"Anna","F",5429,2,2.31810418445773,1897
"Mary","F",13413,1,5.72715627668659,1897
"David","M",730,29,0.647409916900946,1897
"Samuel","M",759,28,0.673128940997011,1897
"Ernest","M",785,27,0.696187376393483,1897
"Joe","M",798,26,0.707716594091719,1897
"Carl","M",828,25,0.734322481087649,1897
"Earl","M",829,24,0.735209343987513,1897
"Louis","M",831,23,0.736983069787242,1897
"Raymond","M",837,22,0.742304247186427,1897
"Harold","M",860,21,0.762702093883307,1897
"Paul","M",923,20,0.818574456574758,1897
"Roy","M",999,19,0.885976036964446,1897
"Willie","M",1151,18,1.02077919774382,1897
"Clarence","M",1201,17,1.06512234273704,1897
"Fred","M",1301,16,1.15380863272347,1897
"Albert","M",1377,15,1.22121021311315,1897
"Arthur","M",1647,14,1.46066319607652,1897
"Harry","M",1879,13,1.66641538884504,1897
"Walter","M",1895,12,1.68060519524287,1897
"Thomas","M",1980,11,1.75598854173133,1897
"Henry","M",1994,10,1.76840462232943,1897
"Edward","M",2121,9,1.8810362106122,1897
"Robert","M",2701,8,2.3954166925335,1897
"Frank","M",2726,7,2.41758826503011,1897
"Joseph","M",2827,6,2.5071614179164,1897
"Charles","M",3341,5,2.96300894844666,1897
